Pop_Code,Region,Collection_Date,Latitude,Longitude,Altitude,Pop_Size,Pct_Canopy_Cover,RosCount,AdultCount,RosDens,AdultDens,TotalDens,AvgRosWidth,AvgAdultHeight,AvgNLeaves,AvgNFruits,Herb,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
JPBOU1,NorthAm,6/11/11,40.0224,-105.2276,1586,5,70,1,44,0.4,17.6,18,15,85.8,18.75,42.05,6.78E-05,9.181222916,15.7988224,0.409316063,0.02774537,29.55809975,-9.039999962,38.59809875,14.14263439,-0.465254217,19.49938583,-0.465254217,409.0001526,14.92819977,3.037620068,0.428658992,160.1963959,46.80424881,125.6134491,46.80424881
JPEDG1,NorthAm,6/14/10,38.88,-76.54642,74,250,20,93,75,18.6,15,33.6,31.06862069,55.06944444,5.611111111,6.277777778,0.783381433,13.18865108,10.94464302,0.322023183,0.028734162,30.28389931,-3.703229904,33.98712921,23.54491615,2.485248089,23.57171059,2.485248089,1071.999756,25.42860031,16.36980057,0.119601592,308.2355042,236.9031067,307.9082947,236.9031067
JPEDG2,NorthAm,6/14/10,38.87886,-76.54387,4,150,17,33,72,8.25,18,26.25,30.40909091,97.78275862,6.344827586,42.37931034,0.834661783,13.18865108,10.94464302,0.322023183,0.028734162,30.28389931,-3.703229904,33.98712921,23.54491615,2.485248089,23.57171059,2.485248089,1071.999756,25.42860031,16.36980057,0.119601592,308.2355042,236.9031067,307.9082947,236.9031067
JPHDB1,Europe,7/23/11,49.397911,8.729827,507,51, ,39,152,8.666666667,33.77777778,42.44444444, ,81.09677419,9.129032258,20.4516129,0.338955093,9.500954628,8.569752693,0.329360366,0.022389658,23.59679985,-2.422580004,26.01938057,17.13084984,3.778725386,17.42961121,1.328802705,737.9998169,19.23250008,11.05790043,0.168728828,231.0039063,150.9093933,229.0494995,163.2433929
JPOXF1,NorthAm,6/22/11,39.520672,-84.703036,280,900,90,1651,0,330.2,0,330.2,5.76, , , , ,10.7144165,12.19393444,0.32491979,0.031432278,29.48390007,-8.045160294,37.52906036,18.87285233,-1.21416235,21.68578911,-1.21416235,1035.999634,26.39349937,14.52830029,0.16954039,311.6608887,211.2286987,286.9294128,211.2286987
JPOXF2,NorthAm,6/24/11,39.529148,-84.716294,263,350,15,237,1,47.4,0.2,47.6,8.2,38,5,3,0.2,10.7144165,12.19393444,0.32491979,0.031432278,29.48390007,-8.045160294,37.52906036,18.87285233,-1.21416235,21.68578911,-1.21416235,1035.999634,26.39349937,14.52830029,0.16954039,311.6608887,211.2286987,286.9294128,211.2286987
JPZVL1,Europe,7/2/11,48.559895,19.104912,290,200,80,3,40,0.75,10,10.75,4,82,9.466666667,24.46666667,0.606878307,7.868686199,10.30655003,0.326757014,0.026171492,24.07419968,-7.467740059,31.54194069,16.47999954,-0.29708457,16.73719215,-2.020303965,741.9998169,21.72719955,10.12849998,0.230972439,244.4987946,135.5054932,238.6473999,150.2962036
JRPRG1,Europe,7/25/10,50.08277778,14.33083333,380,66,90,70,70,14,14,28,5.677419355,53.27777778,6.361111111,16.58333333,0.316112129,8.019129753,8.847427368,0.314133674,0.024487153,23.26129913,-4.90323019,28.1645298,16.35087013,-0.722514689,16.65223503,-0.859437764,516.0002441,16.68910027,4.827429771,0.433402628,208.9721985,70.94613647,205.5314941,71.0725708
JTMSA1,Europe,7/14/09,51.909769,7.564427,76,100,2,1,30,0.222222222,6.666666667,6.888888889,7,96.05555556,25.46666667,57.41176471,0.724189017,9.324151993,7.612640858,0.335453689,0.019600123,21.82259941,-0.870967984,22.69356728,16.02163696,5.289140224,16.30488586,2.273209095,802,18.19249916,11.29829979,0.120558955,226.3607941,169.1244049,225.1334991,194.8164978
JTMSH1,Europe,6/27/09,51.997,7.729,53,700,20,16,45,3.2,9,12.2,7.522727273,68.675,6.175,51.28571429,0.65099026,9.412313461,7.538034439,0.332118988,0.019731469,21.93549919,-0.761290014,22.6967907,16.17720032,5.316063404,16.45325089,2.335523129,802.0003052,18.19339943,11.52939987,0.118241258,226.3719025,170.0140076,225.1446075,195.6618042
JWBOY1,NorthAm,6/24/10,39.061684,-78.074413,250.9,435,75,210,44,42,8.8,50.8,4.385714286,82.4,4.4,18.28,0.734960317,11.7596941,12.73928452,0.350135297,0.029256579,29.90970039,-6.474190235,36.38388824,20.75720024,0.75449115,22.18242645,0.75449115,966,22.28199959,14.28960037,0.139697239,281.7601013,192.5305939,277.0166931,192.5305939
JWBOY1_2011,NorthAm,6/22/11,39.061684,-78.074413,186,150,60,34,16,6.8,3.2,10,13.58,68.92857143,8.928571429,12.71428571,0.17476016,11.7596941,12.73928452,0.350135297,0.029256579,29.90970039,-6.474190235,36.38388824,20.75720024,0.75449115,22.18242645,0.75449115,966,22.28199959,14.28960037,0.139697239,281.7601013,192.5305939,277.0166931,192.5305939
KKSZC1,Europe,7/6/11,53.461956,14.509717,26,7,80,5,43,2,17.2,19.2,14,44.15789474,22.47368421,45.15789474,0.381907942,8.620620728,7.713701248,0.288763046,0.024094023,22.76129913,-3.951610088,26.7129097,16.99625015,2.017680645,17.07689667,-0.259104848,542,14.82940006,6.447539806,0.221746609,177.7843933,98.58129883,177.2050018,107.4242172
KKSZC2,Europe,7/8/11,53.470215,14.477519,35,16.5,80,127,69,25.4,13.8,39.2,12.35135135,64.38235294,10.29411765,21.47058824,0.402809527,8.654355049,7.597091675,0.285224408,0.024180669,22.77420044,-3.861289978,26.63549042,17.05873299,1.993734956,17.15290451,-0.233203232,546.000061,14.85289955,6.678060055,0.219261393,178.8963928,100.0818176,178.0867004,109.3392181
KKSZC3,Europe,7/20/11,53.438477,14.563252,12,12,95,27,55,5.4,11,16.4,11.90909091,78.71428571,15.82857143,42.34285714,0.743132188,8.620620728,7.713701248,0.288763046,0.024094023,22.76129913,-3.951610088,26.7129097,16.99625015,2.017680645,17.07689667,-0.259104848,542,14.82940006,6.447539806,0.221746609,177.7843933,98.58129883,177.2050018,107.4242172
KMIND1,NorthAm,5/27/11,36.87333333,-85.84527778,703,75,90,229,77,45.8,15.4,61.2,13.61581395,72.31,24,54.35294118,0.148726721,13.87569523,12.56180859,0.355371237,0.028146226,31.12260056,-4.225810051,35.34841156,21.94420052,18.84497643,23.8130722,3.078166485,1329.999756,29.55649948,18.71439934,0.112378739,365.4056091,283.8916016,340.6091003,329.1163025
KNDUR1,NorthAm,5/1/12,36.055311,-78.841945,161.5,20,20,0,73,0,14.6,14.6, ,92.19117647,24.52941176,48.48484848,0.020863273,14.73031616,13.2731905,0.389353305,0.026050599,31.49679947,-2.593549967,34.0903511,23.99325752,11.31036186,24.13382339,4.895153999,1149.999756,26.04080009,18.99290085,0.097344533,321.8373108,256.0195923,320.0809021,278.1015015
KNHDW1,NorthAm,5/22/12,35.745001,-82.983328,115,4000,10,299,136,59.8,27.2,87,3.513513514,83.4,13.8,43.7,0,10.74149704,12.90807343,0.400590807,0.024455113,26.4484005,-5.774189949,32.2225914,10.03049946,8.662179947,19.42374611,1.629115343,1356.000366,31.62000084,21.29339981,0.092891127,366.4992065,298.9768066,360.3890076,327.2828979
KOGA1,NorthAm,6/3/11,44.219646,-69.788568,45,12,50,22,376,6.285714286,107.4285714,113.7142857,4.545454545,72.68571429,9.485714286,9.742857143,0.083452698,7.346876144,11.43664551,0.294196308,0.033085972,26.57099915,-12.30319977,38.87419891,2.931347132,18.47052002,18.94298553,-4.942670345,1105.999878,26.99160004,17.76370049,0.101965286,313.5748901,252.571701,253.5395966,265.3959045
KOGA2,NorthAm,6/8/11,44.224598,-69.783182,34,7,80,228,290,65.14285714,82.85714286,148,4.424242424,77.28571429,8.828571429,10.48571429,0.268722944,7.346876144,11.43664551,0.294196308,0.033085972,26.57099915,-12.30319977,38.87419891,2.931347132,18.47052002,18.94298553,-4.942670345,1105.999878,26.99160004,17.76370049,0.101965286,313.5748901,252.571701,253.5395966,265.3959045
KOWIN1,NorthAm,6/7/11,44.319573,-69.978704,113,3,20,565,112,282.5,56,338.5,4.25,63.4,9,12.85,0.054563492,7.230655193,11.38614559,0.292145729,0.033304021,26.47100067,-12.50319958,38.9742012,2.778661966,18.41121483,18.8979187,-5.125997066,1111.999634,26.99250031,17.99500084,0.09815298,313.7120972,254.7906952,256.1903076,267.665802
KSOJC1,Europe,6/24/11,50.21133942,19.82593417,364,18,80,29,50,5.8,10,15.8,6.307692308,124.8709677,39.16129032,121.2580645,0.146454254,7.136580944,8.553203583,0.292659134,0.025844906,21.86129951,-7.364520073,29.22582054,15.60761929,-1.82189846,15.8727541,-2.642715454,752.0001831,24.10160065,7.819220066,0.391498238,298.2492065,113.9832993,293.3232117,117.6294327
KSWOL1,Europe,7/7/11,50.22176087,19.80951905,448,22,40,14,60,2.8,12,14.8,11.5,100.275,28,60.375,0.229932362,7.136580944,8.553203583,0.292659134,0.025844906,21.86129951,-7.364520073,29.22582054,15.60761929,-1.82189846,15.8727541,-2.642715454,752.0001831,24.10160065,7.819220066,0.391498238,298.2492065,113.9832993,293.3232117,117.6294327
KULAW1,NorthAm,6/6/12,39.0432,-95.2052,304.8,30000,70,24,15,4.8,3,7.8,5.711764706,64.66666667,8,17,0.622564935,12.70806217,11.82005215,0.300813824,0.03312223,31.98390007,-7.309679985,39.2935791,22.20901489,0.157890767,24.39876175,0.157890767,964.9997559,32.52360153,6.209459782,0.442567736,365.1311951,97.6072464,342.3037109,97.6072464
KVEDG1,NorthAm,8/8/10,39.435278,-76.288333,2,140, ,1,54,0.25,13.5,13.75,8,79.30434783, ,24.86956522, ,12.81993866,11.50635719,0.326048255,0.029496757,30.59679985,-4.69355011,35.29035187,23.2250576,2.492556095,23.41054535,1.770776153,1111.000122,24.80949974,16.82970047,0.10667859,313.7128906,245.079895,312.374115,246.7310944
KVEDG2,NorthAm,8/9/10,39.4333,-76.299722,2,1000, ,103,13,22.88888889,2.888888889,25.77777778,6.703125,76.1, ,30.3, ,12.81993866,11.50635719,0.326048255,0.029496757,30.59679985,-4.69355011,35.29035187,23.2250576,2.492556095,23.41054535,1.770776153,1111.000122,24.80949974,16.82970047,0.10667859,313.7128906,245.079895,312.374115,246.7310944
LADEL1,NorthAm,6/20/11,40.197192,-83.07192,274.32,374,70,77,17,17.11111111,3.777777778,20.88888889,5.042105263,41.17142857,7,10,0.180874681,10.28553677,12.00311279,0.323112339,0.031463288,28.88389969,-8.264519691,37.14841843,19.22434807,-1.540243864,21.21910477,-1.652359247,953.0001221,24.05730057,11.98250008,0.199896276,301.0799866,182.0845032,288.0213928,182.3724976
LADEL2,NorthAm,6/21/11,40.197118,-83.064614,259.08,795,90,78,10,15.6,2,17.6,7.305555556,60.125,13,19.25,0.352564103,10.28553677,12.00311279,0.323112339,0.031463288,28.88389969,-8.264519691,37.14841843,19.22434807,-1.540243864,21.21910477,-1.652359247,953.0001221,24.05730057,11.98250008,0.199896276,301.0799866,182.0845032,288.0213928,182.3724976
LBAL01,NorthAm,6/21/10,40.55038889,-80.31697222,244,33,80,31,117,8.857142857,33.42857143,42.28571429,7.5,85.17391304,0.304347826,42.43478261,0.285714286,10.15866852,11.984025,0.330284923,0.030265622,28.47100067,-7.812900066,36.28390121,19.36330986,-1.231368899,20.77038002,-1.231368899,950.0004272,23.14800072,13.37240028,0.158942834,288.760498,195.1439972,277.6156921,195.1439972
LBMN01,NorthAm,7/1/10,40.54066667,-80.10319444,255,119,75,12,54,2.666666667,12,14.66666667,8,94.86956522,1.217391304,26.2173913,0.233333333,10.01716518,12.01702023,0.330284029,0.030333025,28.37100029,-8.012900352,36.38389969,19.2501564,-1.381368876,20.66628456,-1.381368876,968.0001831,23.19179916,13.60149956,0.154911205,293.0252075,199.6790009,282.5296021,199.6790009
LBNB01,NorthAm,6/29/10,40.72938889,-80.29041667,292,20,60,4,51,1,12.75,13.75,12.5,66.14814815,8.62962963,27.14814815,0.209051948,9.867237091,12.11775303,0.332257211,0.030336434,28.35810089,-8.11289978,36.47100067,19.0801506,-1.546631575,20.48387718,-1.546631575,959.0004272,23.42140007,13.13990021,0.159596324,292.1980896,194.8457947,282.2359924,194.8457947
LBRACC1,NorthAm,6/25/11,40.5115,-80.3919,320,20,80,1,112,0.2,22.4,22.6,8,81.21794872,8.025641026,16.51282051,0.057258111,9.937601089,12.02501297,0.331502914,0.030232131,28.17099953,-8.103230476,36.27423096,19.12331009,-1.446367264,20.50556946,-1.446367264,963,23.81599998,13.37199974,0.165328935,295.4172058,196.2230072,283.2995911,196.2230072
LBSR01,NorthAm,6/20/10,40.99858333,-80.01705556,404,481,95,0,474,0,94.8,94.8, ,71.17,7.74,14.94,0.03452381,9.147203445,12.27576447,0.334342271,0.03048416,27.68390083,-9.032259941,36.71615982,18.33084488,-2.290119886,19.74253845,-2.33973527,1012.999695,24.59350014,13.59780025,0.159821317,307.6141052,203.3605042,297.8699036,203.7752991
LGESC1,Europe,6/22/11,40.568,-4.155,1024,5000,80,20,408,4,81.6,85.6,2.75,83.625,8.5,11.02083333,0.817507681,11.97969532,10.39676094,0.358987898,0.022146776,28.70969963,-0.251612991,28.96131325,8.006139755,20.60888481,20.62066841,4.399509907,451.9999695,12.00319958,3.278340101,0.296565861,141.556015,63.77566147,64.88581848,120.0692215
LGHOY1,Europe,6/7/10,40.65694444,-3.841388889,916,90,60,146,54,29.2,10.8,40,9.011363636,84.13513514,9.108108108,17.37837838,0.077498927,12.54688644,10.29605865,0.356622994,0.02230173,29.20969963,0.33871001,28.87099075,8.524526596,21.20888519,21.22091866,4.840620041,457.0000916,12.47669983,3.048369884,0.312398881,148.4084473,59.96112823,60.60955811,129.5660248
LGTOR1,Europe,5/26/11,40.5836,-3.894,797,30,60,1,61,0.222222222,13.55555556,13.77777778,4,58.46153846,23.84615385,39.03846154,0.357079604,12.54688644,10.29605865,0.356622994,0.02230173,29.20969963,0.33871001,28.87099075,8.524526596,21.20888519,21.22091866,4.840620041,457.0000916,12.47669983,3.048369884,0.312398881,148.4084473,59.96112823,60.60955811,129.5660248
LMGRV1,NorthAm,6/26/10,39.61063889,-79.11022222,780.5,1057.2,70,360,45,72,9,81,10.79545455,61.25,8.375,20.1875,0.459625271,8.37584877,12.03934288,0.342749,0.029039603,25.82259941,-9.303230286,35.1258316,16.47153473,-2.518698931,18.45580292,-2.518698931,1085.000244,25.32099915,16.37330055,0.125796884,313.833313,230.3462067,302.3631897,230.3462067
LRYUZ1,Europe,5/30/11,56.5857,42.0141,105,5, ,101,305,40.4,122,162.4,6.68,72.08,16.6,82.12,0.156232759,4.480004311,7.832940102,0.207532495,0.037303932,23.63999939,-14.10319996,37.74319839,17.23517418,-5.310419083,17.30229759,-9.006536484,604.000061,17.83709908,6.214230061,0.28578788,202.2778015,95.14749146,201.1790009,110.9997482
LRYUZ2,Europe,5/30/11,56.5851,42.0142,105,40, ,245,834,49,166.8,215.8,5.62,83.88,19.32,91.68,0.037370432,4.480004311,7.832940102,0.207532495,0.037303932,23.63999939,-14.10319996,37.74319839,17.23517418,-5.310419083,17.30229759,-9.006536484,604.000061,17.83709908,6.214230061,0.28578788,202.2778015,95.14749146,201.1790009,110.9997482
LRYUZ3,Europe,5/30/11,56.5827,42.015,103,30, ,480,550,96,110,206,5.3,72.82,17.9,82.7,0.084020036,4.480004311,7.832940102,0.207532495,0.037303932,23.63999939,-14.10319996,37.74319839,17.23517418,-5.310419083,17.30229759,-9.006536484,604.000061,17.83709908,6.214230061,0.28578788,202.2778015,95.14749146,201.1790009,110.9997482
LRYUZ4,Europe,5/30/11,56.5804,42.0051,105,2500, ,288,709,57.6,141.8,199.4,6.8,74.52,21.08,84.58,0.083876589,4.480004311,7.832940102,0.207532495,0.037303932,23.63999939,-14.10319996,37.74319839,17.23517418,-5.310419083,17.30229759,-9.006536484,604.000061,17.83709908,6.214230061,0.28578788,202.2778015,95.14749146,201.1790009,110.9997482
LWPMK1,NorthAm,5/18/10,37.354,-80.598,681.2,3200,60,986,148,197.2,29.6,226.8,0.364315789,115.7456522,31.58695652,58.17391304,0.026792615,9.846876144,12.49583435,0.374018282,0.026458493,26.33550072,-7.07419014,33.40969086,17.89456367,0.199978083,19.12333107,-0.089059234,1044.999634,24.3118,16.6692009,0.109368093,296.3508911,222.4653015,287.5632935,224.0223999
MAVBEL1,NorthAm,6/14/11,41.169956,-95.903338,347,500,40,98,7,24.5,1.75,26.25,6.25,49,9.666666667,9.5,0.262518731,10.30370903,11.76181221,0.283946753,0.036410872,30.33230019,-11.09029961,41.42259979,21.54780006,-3.426864624,22.98377991,-3.446480036,771.9998779,24.82570076,4.182109833,0.500668526,304.582489,66.13144684,292.9494019,67.43402863
MAVBEL2,NorthAm,6/20/11,41.170384,-95.902909,358,500,80,225,76,45,15.2,60.2,5.146341463,63.90322581,11.22580645,14.03225806,0.364687208,10.30370903,11.76181221,0.283946753,0.036410872,30.33230019,-11.09029961,41.42259979,21.54780006,-3.426864624,22.98377991,-3.446480036,771.9998779,24.82570076,4.182109833,0.500668526,304.582489,66.13144684,292.9494019,67.43402863
MAVBEL3,NorthAm,6/20/11,41.19958333,-95.73394444,381,500,90,405,45,81,9,90,6.25,68.5,13.40909091,22.36363636,0.349677946,9.995684624,11.97849178,0.286500305,0.036643125,30.11940002,-11.69029999,41.80970001,21.30801964,-3.874757051,22.66983414,-3.893090248,798,25.50169945,4.41218996,0.492384583,312.9793091,70.31878662,302.7904053,71.50649261
MAVELK1,NorthAm,6/13/11,41.197894,-96.298524,381,500,75,197,29,39.4,5.8,45.2,5.166666667,77.77777778,21.94444444,59.55555556,0.053370245,10.22832012,12.22943974,0.293044955,0.036260411,30.53230095,-11.19999981,41.7322998,20.70363426,-3.454149961,22.89206505,-3.462739468,762.0003662,25.03700066,3.514219999,0.509116411,299.370697,60.67329025,286.5929871,61.96800995
MBLEB1,NorthAm,5/30/11,37.7152,-92.8519,306,745000,90,152,90,33.77777778,20,53.77777778,8.675,87.47727273,30.77272727,92.09090909,0.043037471,13.26157665,12.88570499,0.334749639,0.030674715,32.03549957,-6.458059788,38.49356079,18.32016945,1.517429948,24.11117363,1.517429948,1069.999756,28.59219933,10.13029957,0.241313636,332.0751953,170.9109955,289.0759888,170.9109955
MBSGF1,NorthAm,5/25/11,37.1692489,-93.3319138,415.33,3810,90,0,41,0,13.66666667,13.66666667, ,64.94117647,9.588235294,31.94117647,0.185854342,13.07659912,12.50152493,0.331576943,0.030267684,31.53549957,-6.167739868,37.70323944,18.01070595,1.606832743,23.85597992,1.606832743,1091,27.80879974,10.80090046,0.223289371,334.6347046,183.2201996,291.6272888,183.2201996
MBSGF2,NorthAm,5/25/11,37.147025,-93.37560549,361,1303.2,0,37,0,12.33333333,0,12.33333333,10.46923077, , , , ,13.08023357,12.82552242,0.340053946,0.030041823,31.4484005,-6.267739773,37.71614075,17.97470284,1.691633821,23.77838516,1.690606952,1089.000244,27.39220047,11.00889969,0.219349146,334.0835876,185.1213989,290.2524109,187.5485992
MBSGF3,NorthAm,5/27/11,37.15576944,-93.238805,406,5720,70,35,0,8.75,0,8.75,13.84210526, , , , ,13.06394291,12.82539749,0.338285685,0.030179387,31.53549957,-6.377419949,37.91292191,17.97713852,1.586280346,23.78388023,1.586280346,1094,27.55109978,10.98770046,0.216791734,331.9660034,186.3023071,288.7210083,186.3023071
MCUTSC2,NorthAm,7/22/10,43.78181111,-79.18294167,347,60,50,29,110,11.6,44,55.6,4.15,74.1875,23.0625,46.25,0.363966062,8.089535713,8.975834846,0.250180334,0.03290718,26.44519997,-9.43225956,35.87746048,19.24200439,-3.094540834,19.68164253,-4.094797611,780.9996948,18.59729958,11.98200035,0.113159075,220.7086945,164.3358002,219.1925964,169.3932953
MDGB1,NorthAm,6/18/12,44.58341,-87.89622,170,84,77,3577,11,794.8888889,2.444444444,797.3333333,7.783333333,97.11428571,30,64,0.027372969,6.763478756,10.93266678,0.272153229,0.035542347,26.64520073,-13.52579975,40.17100143,18.99620438,-6.53256464,18.99881172,-6.53256464,753.0003662,19.9409008,6.441649914,0.321751446,256.7799072,104.095047,256.4161987,104.095047
MGTOS1,Europe,7/2/10,43.981667,10.938056,400,42,90,21,104,5.25,26,31.25,28.57142857,103.75,9.375,66.25,0.70885989,13.61192131,8.954041481,0.327367723,0.022111131,28.64839935,1.296769977,27.35162926,10.95400047,21.57253075,21.86855316,5.596114159,886.0004272,26.31049919,8.74709034,0.246513769,294.8092957,151.3058319,155.6834259,233.9826965
MGTOS2,Europe,7/5/10,44.001667,10.86722,540,60,90,10,14,2.222222222,3.111111111,5.333333333,25,73.33333333,7,30.66666667,0.407142857,9.357866287,6.377124786,0.261322886,0.022046033,22.9612999,-1.44193995,24.4032402,7.969385147,17.21130943,17.5665226,1.652545094,923.9998779,26.53339958,10.7979002,0.217500776,302.692688,172.4586945,175.8822937,230.1741028
MHBUR1,NorthAm,7/2/10,41.9675,-71.7069,128,354.96,45,264,103,52.8,20.6,73.4,14.16,59.49318182,13.31818182,29.36363636,0.545343413,8.786249161,11.66268253,0.318007588,0.030529968,27.07099915,-9.603230476,36.67422867,3.429191828,18.58968163,19.63235855,-2.545450687,1231.999756,27.68670082,21.68790054,0.060642824,332.2663879,291.325592,293.0820007,306.2354126
MHBUR1_2011,NorthAm,7/21/11,41.9675,-71.7069,122,100,60,86,7,21.5,1.75,23.25,16.34285714,70.71428571,5.142857143,19.71428571,0.903401361,8.786249161,11.66268253,0.318007588,0.030529968,27.07099915,-9.603230476,36.67422867,3.429191828,18.58968163,19.63235855,-2.545450687,1231.999756,27.68670082,21.68790054,0.060642824,332.2663879,291.325592,293.0820007,306.2354126
MH T1,NorthAm,6/30/10,41.96159983,-71.35269983,60,181.76,80,730,182,146,36.4,182.4,9.16,51.17,3.1,13.45,0.805492063,9.581407547,11.35587215,0.314679265,0.030146867,27.78389931,-8.303230286,36.0871315,3.174731255,18.66460228,20.40508842,-1.538854599,1199.999878,27.69129944,19.89159966,0.083139814,331.1590881,270.2254028,276.9248962,305.1220093
MH T1_2011,NorthAm,7/21/11,41.96159983,-71.35269983,0,250,60,244,44,48.8,8.8,57.6,14,86.11538462,5.692307692,35.57692308,0.946969697,9.581407547,11.35587215,0.314679265,0.030146867,27.78389931,-8.303230286,36.0871315,3.174731255,18.66460228,20.40508842,-1.538854599,1199.999878,27.69129944,19.89159966,0.083139814,331.1590881,270.2254028,276.9248962,305.1220093
MHPON1,NorthAm,6/10/11,42.607033,-96.722,391.7,1800,70,314,0,62.8,0,62.8,12.25, , , , ,8.924220085,13.19834805,0.300006092,0.038175147,30.33230019,-13.66129971,43.99359894,19.90490913,-5.439142227,22.11536217,-5.439142227,668.999939,23.85930061,3.100150108,0.522480965,277.8934021,53.78158951,256.6416016,53.78158951
MHPRA1,Europe,7/5/09,50.072,14.422,218,10, ,16,60,8,30,38,4.384615385,41.4,4.466666667,6.866666667,0.609444444,8.772508621,8.989500999,0.319178075,0.024265641,24.16130066,-4.003230095,28.1645298,17.14481544,0.180715382,17.42012787,0.031997308,500.0002747,16.50270081,4.367000103,0.451542795,206.6018982,65.98251343,203.0503998,67.1317215
MHPRA1b,Europe,7/1/10,50.076272,14.325393,380,20,78,0,49,0,14,14, ,77.28571429,13.76190476,51.85714286,0.227170286,8.019129753,8.847427368,0.314133674,0.024487153,23.26129913,-4.90323019,28.1645298,16.35087013,-0.722514689,16.65223503,-0.859437764,516.0002441,16.68910027,4.827429771,0.433402628,208.9721985,70.94613647,205.5314941,71.0725708
MHPRA2,Europe,7/1/10,50.09493444,14.33307778,308,7,36,31,43,8.857142857,12.28571429,21.14285714,7.058823529,50,9.80952381,9.238095238,0.567408782,8.019129753,8.847427368,0.314133674,0.024487153,23.26129913,-4.90323019,28.1645298,16.35087013,-0.722514689,16.65223503,-0.859437764,516.0002441,16.68910027,4.827429771,0.433402628,208.9721985,70.94613647,205.5314941,71.0725708
MHSVI1,Europe,6/25/10,50.17989361,14.0536525,310,50,56,521,24,104.2,4.8,109,10.7755102,44.71428571,11.33333333,11.80952381,0.173903837,7.882106781,8.354748726,0.302743614,0.024529299,22.67420006,-4.922579765,27.59678078,16.2064991,-0.921389818,16.49682236,-1.044659019,521.0001221,16.46520042,5.289110184,0.396662742,204.7310944,76.26387024,201.7194061,76.65480804
MJOJC1,Europe,6/24/11,50.20432459,19.82223272,354,20,80,8,89,1.6,17.8,19.4,10.75,129.5681818,23.97727273,62.86363636,0.190374481,7.136580944,8.553203583,0.292659134,0.025844906,21.86129951,-7.364520073,29.22582054,15.60761929,-1.82189846,15.8727541,-2.642715454,752.0001831,24.10160065,7.819220066,0.391498238,298.2492065,113.9832993,293.3232117,117.6294327
MJWOL1,Europe,7/7/11,50.21148223,19.81743157,430,18,70,1,37,0.222222222,8.222222222,8.444444444,10,102.1304348,60.2173913,119.5217391,0.284258076,7.136580944,8.553203583,0.292659134,0.025844906,21.86129951,-7.364520073,29.22582054,15.60761929,-1.82189846,15.8727541,-2.642715454,752.0001831,24.10160065,7.819220066,0.391498238,298.2492065,113.9832993,293.3232117,117.6294327
MKOMON1,NorthAm,7/1/10,42.208113,-91.102631,940,30,90,16,20,3.2,4,7.2,10.9375,96.8,12.02777778,53.85,0.758942571,8.353021622,11.97430801,0.280026734,0.037506107,28.83230019,-13.9289999,42.76129913,20.97517395,-6.052086353,21.05916595,-6.052086353,880.0001221,25.86179924,6.437630177,0.392261624,318.6213074,102.2788315,318.598999,102.2788315
MMLMG1,NorthAm,5/6/11,41.759084,-82.677269,585,800,40,11,167,2.2,33.4,35.6,2.6,28.398,19.24,0,0.023174747,9.842417717,8.664134979,0.244860932,0.03297225,27.57099915,-7.812900066,35.38389969,21.2307663,-2.190881014,21.49789238,-2.400111675,860.9998169,20.44860077,10.13510036,0.185049742,256.9584045,160.4382935,255.0339966,162.0814056
MMTOL1,NorthAm,6/9/11,41.693472,-83.669222,240,200,95,125,11,25,2.2,27.2,4.770833333,61,11.8,17.33333333,0.105978836,9.562026978,11.07984161,0.293593228,0.033182658,28.84519958,-8.893549919,37.73875046,20.74978828,-2.519168854,21.17558861,-2.868015051,841.0004272,21.09059906,10.36699963,0.188328028,256.0931091,157.0800934,253.9676056,160.2438965
MMTOL2,NorthAm,6/9/11,41.666778,-83.593861,207,190,75,1695,13,339,2.6,341.6,15.52,68.75,18.83333333,47.83333333,0.048225309,9.796473503,10.79601002,0.285413563,0.033496503,29.13229942,-8.69355011,37.82585144,21.13814545,-2.397208452,21.56717682,-2.722528934,837.9995117,21.08349991,10.36709976,0.18562828,254.7501068,157.531601,252.7286072,161.0717926
MMTOL3,NorthAm,6/24/11,41.612556,-83.642056,245,1500,75,276,193,55.2,38.6,93.8,8.364583333,72.73913043,11.97826087,14.93478261,0.027531363,9.921452522,10.91262817,0.287760317,0.033557087,29.31940079,-8.603230476,37.92263031,21.28861618,-2.301799297,21.70028114,-2.64590168,842.0004272,21.32169914,10.36730003,0.192091525,259.7608948,158.0773926,256.5429993,161.241394
MMTOL4,NorthAm,6/24/11,41.679083,-83.668861,249,1000,65,89,59,17.8,11.8,29.6,5.447368421,76.11111111,5.777777778,23.44444444,0,9.562026978,11.07984161,0.293593228,0.033182658,28.84519958,-8.893549919,37.73875046,20.74978828,-2.519168854,21.17558861,-2.868015051,841.0004272,21.09059906,10.36699963,0.188328028,256.0931091,157.0800934,253.9676056,160.2438965
MPHOC1,Europe,5/18/10,46.498082,15.635766,293,5,50,204,41,40.8,8.2,49,6.373684211,76.52,16.52,42.08,0.688157447,8.754337311,9.608044624,0.31804502,0.02522786,24.49679947,-5.712900162,30.20969963,17.30064392,0.808683515,17.62099266,-0.535279214,1041.999878,27.70400047,11.50619984,0.262395114,343.7914124,164.9658966,341.6756897,177.0278931
